estimator,val
uw_dim,1.2826451161985175
ps_att,-0.14035176302249483
ps_atc,0.0013029665433710504
ebal_att,-0.0027124518452224717
ebal_atc,-0.016207399695609317
uw_dim,1.2412614371434931
ps_att,-0.11898107913354454
ps_atc,0.270493188927205
ebal_att,-0.03290161908730339
ebal_atc,0.12647167474997473
uw_dim,1.3696610043980053
ps_att,0.010198907481891551
ps_atc,0.273431417480873
ebal_att,-0.019751761978142067
ebal_atc,0.13437186675913504
uw_dim,1.3179867663426859
ps_att,0.030419756209939662
ps_atc,0.21780122289876536
ebal_att,0.12422453916519641
ebal_atc,0.1394750856962781
uw_dim,1.3225670991355074
ps_att,0.08380754616517525
ps_atc,-0.15334851372699568
ebal_att,0.04856265050807227
ebal_atc,-0.10892261813410904
uw_dim,1.1211766424126803
ps_att,-0.05973655040005221
ps_atc,-0.04508830439621996
ebal_att,-0.149472635134806
ebal_atc,-0.06896547005655311
uw_dim,1.309483692665572
ps_att,-0.00778185111412849
ps_atc,-0.004250008631082933
ebal_att,0.04167762893169815
ebal_atc,0.0012084791979957603
uw_dim,1.103963638657436
ps_att,0.06060761534555204
ps_atc,0.016396821398106092
ebal_att,-0.011812646012834712
ebal_atc,0.02979507647001058
uw_dim,1.1935340031635726
ps_att,0.040138403749520296
ps_atc,0.035583116896493246
ebal_att,0.0022272650738301286
ebal_atc,0.01901981868724468
uw_dim,1.0576545618033457
ps_att,-0.22280772071599558
ps_atc,0.0595219203032888
ebal_att,-0.10927025265609706
ebal_atc,-0.04130324462806709
uw_dim,1.2535620642484022
ps_att,-0.003166663510305226
ps_atc,0.5205297636879072
ebal_att,-0.003974532158707009
ebal_atc,0.2288865986893838
uw_dim,1.1672671495310643
ps_att,-0.22731982324044234
ps_atc,-0.3671909350966596
ebal_att,-0.17316509512016887
ebal_atc,-0.3955093795793056
uw_dim,1.108762575544424
ps_att,0.03114085743611573
ps_atc,-0.10319191551708708
ebal_att,-0.004818211475324142
ebal_atc,-0.24806997271708944
uw_dim,1.114554634707969
ps_att,-0.09152983308135733
ps_atc,0.0736305694839814
ebal_att,-0.10565158328304682
ebal_atc,0.009985972845091078
uw_dim,1.1933554638120396
ps_att,0.04398013770722285
ps_atc,0.2210144829986689
ebal_att,0.06935807895788748
ebal_atc,-0.08401341014771717
uw_dim,1.0160888916496817
ps_att,-0.16279993558305655
ps_atc,-0.011328874343680623
ebal_att,-0.1960224334546161
ebal_atc,-0.05565577212112007
uw_dim,1.0919102597882906
ps_att,-0.047924298710111196
ps_atc,-0.013082230122171024
ebal_att,-0.009784682926024236
ebal_atc,0.008444949335821314
uw_dim,1.04589446680084
ps_att,-0.012304827208757656
ps_atc,-0.2544767817960074
ebal_att,-0.10026153472340597
ebal_atc,-0.2779413848365211
uw_dim,1.0907432106249695
ps_att,-0.13229326393088736
ps_atc,0.008567484975760722
ebal_att,-0.10361427491093607
ebal_atc,-0.15451844293105313
uw_dim,1.1635463924172245
ps_att,-0.14418418930232907
ps_atc,0.41743413545539787
ebal_att,-0.0391688800552264
ebal_atc,0.15270460932110053
uw_dim,0.9595057364005161
ps_att,-0.019774858014048265
ps_atc,-0.14935138804646872
ebal_att,-0.12267102335893629
ebal_atc,-0.2878754104358255
uw_dim,1.2185949142303483
ps_att,0.19322237618894506
ps_atc,-0.02055969317093366
ebal_att,0.12427191725847067
ebal_atc,0.010021391984680817
uw_dim,1.2840426944373482
ps_att,0.13093536622366644
ps_atc,0.13742290006209182
ebal_att,0.020077597689896108
ebal_atc,0.19244800759280625
uw_dim,1.3752034379051052
ps_att,0.15087730042418393
ps_atc,0.3048943893625326
ebal_att,0.1424093558402029
ebal_atc,0.16391935290773496
uw_dim,1.2972137062271698
ps_att,0.17918977362917635
ps_atc,0.10330712941819686
ebal_att,0.1332477128293215
ebal_atc,-0.13948678527505665
uw_dim,1.289549752924693
ps_att,-0.02310493064084222
ps_atc,0.056169655049385356
ebal_att,0.015896933128626074
ebal_atc,-0.0071030640210388
uw_dim,1.2190814805975807
ps_att,-0.27167010437160777
ps_atc,-0.22331339080257395
ebal_att,-0.24115622271809473
ebal_atc,-0.17754048054863594
uw_dim,1.2912718321777503
ps_att,0.06273091026511196
ps_atc,0.0669283818862891
ebal_att,0.029028738386596517
ebal_atc,-0.07034153747097661
uw_dim,1.0540675606094927
ps_att,-0.0973387660738323
ps_atc,0.13492294332289
ebal_att,-0.17832757272996771
ebal_atc,-0.10714077033346443
uw_dim,1.2080211398446072
ps_att,0.18791253205942837
ps_atc,0.0110695379103907
ebal_att,-0.016721420618685246
ebal_atc,0.12622376137668045
uw_dim,1.2518893163731286
ps_att,0.21376166044755307
ps_atc,-0.06407091841236096
ebal_att,0.10886027438342592
ebal_atc,-0.01858910063794684
uw_dim,1.2470817855035998
ps_att,-0.041660942824148735
ps_atc,0.11760755542120774
ebal_att,-0.002416233681108269
ebal_atc,0.0455853846949287
uw_dim,1.2606555366848025
ps_att,0.1926144437602216
ps_atc,-0.2490571510683073
ebal_att,0.09018942400971977
ebal_atc,-0.2536075094897921
uw_dim,1.2947862139357347
ps_att,0.0391326118675135
ps_atc,0.24318061880817538
ebal_att,-0.04245234313400319
ebal_atc,0.06201542956418019
uw_dim,1.4030913830971519
ps_att,0.027379954635426734
ps_atc,0.15037827665695
ebal_att,0.03461300469773946
ebal_atc,-0.07326264353763401
uw_dim,1.3421888912010773
ps_att,-0.10599864951909811
ps_atc,0.23305395195821338
ebal_att,-0.07532844741634226
ebal_atc,0.07822809442957668
uw_dim,1.2787597871732124
ps_att,-0.1327261130676163
ps_atc,0.16690719974352664
ebal_att,-0.10272345140381857
ebal_atc,-0.06585797100118575
uw_dim,1.1491528231937227
ps_att,-0.20016787401717825
ps_atc,-0.07766752119900716
ebal_att,-0.07218284020267926
ebal_atc,-0.12147583818284347
uw_dim,1.2356273862685905
ps_att,-0.04116667740054782
ps_atc,-0.2288293887610187
ebal_att,-0.01004620049831098
ebal_atc,-0.15888143903235225
uw_dim,1.3123135788922746
ps_att,0.09594587532119442
ps_atc,0.050509379088610196
ebal_att,0.06331833921787726
ebal_atc,0.11214133493313921
uw_dim,1.3390718673519912
ps_att,0.0521260068591637
ps_atc,0.07977408358565982
ebal_att,0.11591032789274681
ebal_atc,0.04857226720048749
uw_dim,1.0936963539673552
ps_att,0.00656742528121788
ps_atc,0.01753597650282756
ebal_att,-0.035306819341851974
ebal_atc,0.047975059486588444
uw_dim,1.3360966334679287
ps_att,0.14368861568429495
ps_atc,-0.24525516563652205
ebal_att,0.06108432386501902
ebal_atc,-0.21604265029955505
uw_dim,1.221566579633066
ps_att,-0.07522799196374008
ps_atc,-0.48611558964771734
ebal_att,-0.07314754818105218
ebal_atc,-0.5494759543434811
uw_dim,1.1671617682151019
ps_att,0.07496656899713156
ps_atc,-0.07164876360408622
ebal_att,-0.008853828727719316
ebal_atc,-0.16391991049017518
uw_dim,1.1783689737567544
ps_att,0.1808416566747832
ps_atc,0.15323985888309594
ebal_att,0.0878992584544666
ebal_atc,0.13267966325579117
uw_dim,1.0827507496811344
ps_att,0.05085290172473269
ps_atc,0.04187460494193257
ebal_att,0.004761631165611578
ebal_atc,-0.10126221616790189
uw_dim,1.0192352851850779
ps_att,0.04796174749181554
ps_atc,0.3263229741532959
ebal_att,-0.008619447099694982
ebal_atc,0.03761072459231902
uw_dim,1.1179328355718576
ps_att,0.08433562788778984
ps_atc,0.0715066169842127
ebal_att,-0.03535465584255558
ebal_atc,-0.06609651283033696
uw_dim,1.1838418632024048
ps_att,0.055360075200629584
ps_atc,-0.1272955681738388
ebal_att,-0.07632864146672469
ebal_atc,-0.05972129232298412
uw_dim,1.1814463009201475
ps_att,-0.08657015823637448
ps_atc,-0.04217014797100103
ebal_att,-0.035190302610053015
ebal_atc,-0.04141585639904251
uw_dim,1.1582439089487733
ps_att,0.008568922719584727
ps_atc,0.14243016627221494
ebal_att,9.848122491393654e-4
ebal_atc,0.18806978861512458
uw_dim,1.2196446092508377
ps_att,-0.10867941216795363
ps_atc,-0.061469426088452045
ebal_att,-0.15498358871022802
ebal_atc,-0.231307014535805
uw_dim,1.2121702762467572
ps_att,-0.16066971311896405
ps_atc,0.009972403540977708
ebal_att,-0.11270511258451954
ebal_atc,-0.16329863629921818
uw_dim,1.1528613314276355
ps_att,-0.14066169101861273
ps_atc,-0.05747748079224052
ebal_att,-0.10264750249350109
ebal_atc,-0.07378558476431053
uw_dim,1.3025365771243433
ps_att,-0.050880923893813206
ps_atc,0.04647919533139677
ebal_att,-7.964387573606684e-4
ebal_atc,-0.009196840765801293
uw_dim,1.426556745032444
ps_att,0.2576978145095178
ps_atc,0.35951535557947717
ebal_att,0.07333219265349022
ebal_atc,0.27117666137624935
uw_dim,1.231222525758796
ps_att,-0.014381792081564208
ps_atc,-0.1460882233566355
ebal_att,0.02788208119066591
ebal_atc,-0.12574546497720285
uw_dim,1.4397616370391537
ps_att,0.0992063442191068
ps_atc,0.9522829505602595
ebal_att,0.06661032640976022
ebal_atc,0.16379237574024183
uw_dim,1.1469340390387992
ps_att,-0.1436356520101091
ps_atc,-0.07433387134628008
ebal_att,-0.032172518269035305
ebal_atc,-0.09076230305176773
uw_dim,1.3476007071049354
ps_att,0.01940618307009676
ps_atc,-0.14257647522798228
ebal_att,0.09474851003505914
ebal_atc,-0.13272763116443714
uw_dim,1.2827608667565977
ps_att,0.13196188591108293
ps_atc,0.16986031202509216
ebal_att,0.10061611128905966
ebal_atc,0.18654972508187456
uw_dim,1.2898615393884
ps_att,0.044422941457491254
ps_atc,-0.14367737133352923
ebal_att,-0.006171452809119344
ebal_atc,-0.2570909964005834
uw_dim,1.2065922578653523
ps_att,0.065784278939678
ps_atc,0.2876125940610582
ebal_att,-0.08464354091162736
ebal_atc,-0.01842849803119736
uw_dim,1.2170941056696798
ps_att,0.01729575971572482
ps_atc,0.15842893469023836
ebal_att,0.08868864347884911
ebal_atc,0.12186797847647325
uw_dim,1.3189914734625188
ps_att,0.18429387960822988
ps_atc,0.35729000213033985
ebal_att,0.02911253627497839
ebal_atc,0.1993432924655654
uw_dim,1.3032293359178506
ps_att,-0.04620412342334988
ps_atc,-0.1628012363724942
ebal_att,-0.07003400289134963
ebal_atc,-0.05845127095177027
uw_dim,1.2789832027928145
ps_att,-0.011331172231898484
ps_atc,0.056058697055825855
ebal_att,0.024523597789890852
ebal_atc,-0.11202410950546017
uw_dim,1.2986778977511917
ps_att,0.03510389073144283
ps_atc,-0.13516552605691962
ebal_att,0.01934808045612719
ebal_atc,-0.10501807839326271
uw_dim,1.0304856831356253
ps_att,-0.21477762823986807
ps_atc,-0.30329865054271027
ebal_att,-0.15106278253385727
ebal_atc,-0.28753100791150354
uw_dim,1.3392516405411925
ps_att,-0.11572336104780903
ps_atc,-0.21586290164996003
ebal_att,-0.06198298086503701
ebal_atc,-0.3013614266878973
uw_dim,1.2861966615065124
ps_att,-0.174604255958271
ps_atc,-0.09377783201122246
ebal_att,-0.06317309985521705
ebal_atc,0.00904470677666698
uw_dim,1.3457820513769752
ps_att,0.04930204838261167
ps_atc,-0.04108923468591188
ebal_att,0.08808087506447215
ebal_atc,-0.10974707385524199
uw_dim,1.1801248750058573
ps_att,-0.04971392526683375
ps_atc,0.08835190142411901
ebal_att,-0.05310156514171618
ebal_atc,0.05129459011451742
uw_dim,1.348413796196629
ps_att,0.13411792518370474
ps_atc,0.3657983063045719
ebal_att,0.005298658205939084
ebal_atc,0.2788137514891874
uw_dim,1.3652794438020408
ps_att,-0.03209594185005344
ps_atc,0.2905255364343217
ebal_att,0.09075757077585983
ebal_atc,0.20909387393050927
uw_dim,1.2589430059895947
ps_att,-0.02092115279243957
ps_atc,-0.041772143746024594
ebal_att,-0.016195855476215472
ebal_atc,-0.2686854409099971
uw_dim,1.2760174963256068
ps_att,0.1580534980367454
ps_atc,0.04370350182943748
ebal_att,0.02116217247521002
ebal_atc,-0.017050040239817092
uw_dim,1.4665967222746534
ps_att,0.12356809426262327
ps_atc,0.4706258575834404
ebal_att,0.15176632533786596
ebal_atc,0.17815012648251743
uw_dim,1.1225865186507427
ps_att,0.10305216247632948
ps_atc,-0.011509838294610348
ebal_att,0.04759314284974593
ebal_atc,-0.022156078877537934
uw_dim,1.315737944030503
ps_att,0.19409079392320647
ps_atc,-0.22669348953924212
ebal_att,-0.004913095731847971
ebal_atc,-0.23670177679759138
uw_dim,1.237087719334616
ps_att,0.053360990024470804
